antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
0.016216216216216217,0.021621621621621623,0.005405405405405406,0.3333333333333333,15.416666666666664,1.0,0.005054784514243974,1.4675675675675675,0.9505494505494506,0.16666666666666666,0.3186003683241252,0.29166666666666663,corporate reputation + corporate social responsibility,customer trust
0.016216216216216217,0.023423423423423424,0.005405405405405406,0.3333333333333333,14.23076923076923,1.0,0.005025566106647188,1.4648648648648648,0.945054945054945,0.15789473684210528,0.3173431734317343,0.28205128205128205,corporate social responsibility + customer trust,corporate reputation
0.014414414414414415,0.02702702702702703,0.005405405405405406,0.375,13.875,1.0,0.005015826637448259,1.5567567567567568,0.9414990859232175,0.15000000000000002,0.3576388888888889,0.2875,satisfaction,loyalty
0.009009009009009009,0.05945945945945946,0.007207207207207207,0.8,13.454545454545455,1.0,0.006671536401266131,4.7027027027027035,0.9340909090909092,0.1176470588235294,0.7873563218390804,0.46060606060606063,corporate social responsibility + customer satisfaction + customer trust,customer loyalty
0.009009009009009009,0.05945945945945946,0.007207207207207207,0.8,13.454545454545455,1.0,0.006671536401266131,4.7027027027027035,0.9340909090909092,0.1176470588235294,0.7873563218390804,0.46060606060606063,customer satisfaction + customer trust,customer loyalty
0.021621621621621623,0.032432432432432434,0.009009009009009009,0.41666666666666663,12.84722222222222,1.0,0.008307767226686146,1.6586872586872585,0.9425414364640885,0.19999999999999998,0.3971135940409683,0.3472222222222222,customer trust,corporate social responsibility + customer loyalty
0.023423423423423424,0.032432432432432434,0.009009009009009009,0.38461538461538464,11.85897435897436,1.0,0.008249330411492574,1.5722972972972973,0.9376383763837639,0.19230769230769232,0.36398796733992267,0.3311965811965812,corporate reputation,corporate social responsibility + customer loyalty
0.016216216216216217,0.04684684684684685,0.009009009009009009,0.5555555555555555,11.858974358974358,1.0,0.008249330411492574,2.144594594594594,0.9307692307692309,0.16666666666666669,0.5337114051669817,0.3739316239316239,corporate social responsibility + customer trust,customer satisfaction
0.014414414414414415,0.032432432432432434,0.005405405405405406,0.375,11.5625,1.0,0.00493791088385683,1.548108108108108,0.926873857404022,0.13043478260869565,0.3540502793296089,0.2708333333333333,pakistan,corporate social responsibility + customer loyalty
0.016216216216216217,0.03063063063063063,0.005405405405405406,0.3333333333333333,10.882352941176471,1.0,0.0049086924762600445,1.4540540540540539,0.9230769230769231,0.13043478260869565,0.312267657992565,0.2549019607843137,service quality,corporate image
0.014414414414414415,0.04684684684684685,0.007207207207207207,0.5,10.673076923076923,1.0,0.0065319373427481535,1.9063063063063064,0.9195612431444241,0.13333333333333333,0.47542533081285443,0.3269230769230769,brand awareness,brand image
0.010810810810810811,0.04684684684684685,0.005405405405405406,0.5,10.673076923076923,1.0,0.004898953007061116,1.9063063063063064,0.9162112932604736,0.10344827586206896,0.47542533081285443,0.3076923076923077,corporate social responsibility + reputation,customer satisfaction
